country,state,county,type,measure,beds,population,year
US,NE,seward,ICU,1000HAB,1.408038,17045,2018
US,NE,sheridan,ICU,1000HAB,4.770082,5241,2018
US,NE,sherman,ICU,1000HAB,0,3048,2019
US,NE,sioux,ICU,1000HAB,0,1256,2019
US,NE,stanton,ICU,1000HAB,0,6020,2019
US,NE,thayer,ICU,1000HAB,3.701539,5133,2018
US,NE,thomas,ICU,1000HAB,0,643,2019
US,NE,thurston,ACUTE,1000HAB,1.842665,7055,2018
US,NE,thurston,ICU,1000HAB,2.976612,7055,2018
US,NE,valley,ICU,1000HAB,3.762935,4252,2018
US,NE,washington,ICU,1000HAB,1.22465,20414,2018
US,NE,wayne,ICU,1000HAB,2.657031,9409,2018
US,NE,webster,ICU,1000HAB,3.614123,3597,2018
US,NE,wheeler,ICU,1000HAB,0,846,2019
US,NE,york,ICU,1000HAB,2.747253,13832,2018
US,NH,belknap,ACUTE,1000HAB,2.268851,60383,2018
US,NH,belknap,ICU,1000HAB,0.16561,60383,2019
US,NH,carroll,ACUTE,1000HAB,1.0521,47524,2018
US,NH,carroll,ICU,1000HAB,0.168336,47524,2019
US,NH,cheshire,ACUTE,1000HAB,2.2205,76109,2018
US,NH,cheshire,ICU,1000HAB,0.354754,76109,2019
US,NH,coos,ACUTE,1000HAB,2.054858,32119,2018
US,NH,coos,ICU,1000HAB,0.093403,32119,2019
US,NH,grafton,ACUTE,1000HAB,5.555556,89280,2018
US,NH,grafton,ICU,1000HAB,0.604839,89280,2019
US,NH,hillsborough,ACUTE,1000HAB,3.088311,406371,2018
US,NH,hillsborough,ICU,1000HAB,0.15257,406371,2019
US,NH,hillsborough,OTHER,1000HAB,0.287914,406371,2017
US,NH,merrimack,ACUTE,1000HAB,2.331743,147958,2018
US,NH,merrimack,ICU,1000HAB,0.121656,147958,2019
US,NH,merrimack,OTHER,1000HAB,0.337934,147958,2018
US,NH,rockingham,ACUTE,1000HAB,1.305876,302479,2018
US,NH,rockingham,ICU,1000HAB,0.142159,302479,2019
US,NH,rockingham,OTHER,1000HAB,0.330601,302479,2018
US,NH,rockingham,PSYCHIATRIC,1000HAB,0.366968,302479,2018
US,NH,strafford,ACUTE,1000HAB,2.291548,126552,2018
US,NH,strafford,ICU,1000HAB,0.134332,126552,2019
US,NH,sullivan,ACUTE,1000HAB,0.58041,43073,2018
US,NH,sullivan,ICU,1000HAB,0,43073,2019
US,NJ,atlantic,ACUTE,1000HAB,4.920748,272926,2016
US,NJ,atlantic,ICU,1000HAB,0.234496,272926,2019
US,NJ,atlantic,OTHER,1000HAB,0.842719,272926,2017
US,NJ,bergen,ACUTE,1000HAB,2.944814,937920,2018
US,NJ,bergen,ICU,1000HAB,0.15673,937920,2019
US,NJ,bergen,OTHER,1000HAB,0.212172,937920,2018
US,NJ,bergen,PSYCHIATRIC,1000HAB,0.061839,937920,2018
US,NJ,burlington,ACUTE,1000HAB,1.669665,449192,2018
US,NJ,burlington,ICU,1000HAB,0.18255,449192,2019
US,NJ,burlington,OTHER,1000HAB,0.494221,449192,2018
US,NJ,burlington,PSYCHIATRIC,1000HAB,0.311671,449192,2018
US,NJ,camden,ACUTE,1000HAB,3.65952,510996,2016
US,NJ,camden,ICU,1000HAB,0.389436,510996,2019
US,NJ,camden,PSYCHIATRIC,1000HAB,1.87477,510996,2016
US,NJ,cape may,ACUTE,1000HAB,2.559519,94549,2018
US,NJ,cape may,ICU,1000HAB,0.169224,94549,2019
US,NJ,cumberland,ACUTE,1000HAB,2.16196,154952,2018
US,NJ,cumberland,ICU,1000HAB,0.23233,154952,2019
US,NJ,cumberland,OTHER,1000HAB,1.135836,154952,2018
US,NJ,essex,ACUTE,1000HAB,3.964263,800401,2018
US,NJ,essex,ICU,1000HAB,0.333583,800401,2019
US,NJ,essex,OTHER,1000HAB,0.81709,800401,2018
US,NJ,essex,PSYCHIATRIC,1000HAB,0.774612,800401,2014
US,NJ,gloucester,ACUTE,1000HAB,1.856733,291372,2018
US,NJ,gloucester,ICU,1000HAB,0.048049,291372,2019
US,NJ,gloucester,OTHER,1000HAB,0.233379,291372,2018
US,NJ,hudson,ACUTE,1000HAB,2.506782,679756,2018
US,NJ,hudson,ICU,1000HAB,0.154467,679756,2019
US,NJ,hudson,PSYCHIATRIC,1000HAB,0.255974,679756,2018
US,NJ,hunterdon,ACUTE,1000HAB,1.463605,125717,2018
US,NJ,hunterdon,ICU,1000HAB,0.095452,125717,2019
US,NJ,mercer,ACUTE,1000HAB,3.433665,373362,2016
US,NJ,mercer,ICU,1000HAB,0.24641,373362,2019
US,NJ,mercer,OTHER,1000HAB,0.31069,373362,2015
US,NJ,mercer,PSYCHIATRIC,1000HAB,1.767721,373362,2018
US,NJ,middlesex,ACUTE,1000HAB,2.872369,837288,2018
US,NJ,middlesex,ICU,1000HAB,0.220951,837288,2019
US,NJ,middlesex,OTHER,1000HAB,0.224534,837288,2018
US,NJ,middlesex,PSYCHIATRIC,1000HAB,0.225729,837288,2015
US,NJ,monmouth,ACUTE,1000HAB,3.332,627551,2018
US,NJ,monmouth,ICU,1000HAB,0.242211,627551,2019
US,NJ,monmouth,OTHER,1000HAB,0.151382,627551,2018
US,NJ,morris,ACUTE,1000HAB,2.565917,498847,2018
US,NJ,morris,ICU,1000HAB,0.182421,498847,2019
US,NJ,morris,OTHER,1000HAB,0.310717,498847,2018
US,NJ,morris,PSYCHIATRIC,1000HAB,1.142635,498847,2018
US,NJ,ocean,ACUTE,1000HAB,2.153641,589699,2018
US,NJ,ocean,ICU,1000HAB,0.179753,589699,2019
US,NJ,ocean,OTHER,1000HAB,0.359505,589699,2018
US,NJ,ocean,PSYCHIATRIC,1000HAB,0.067831,589699,2018
US,NJ,passaic,ACUTE,1000HAB,2.851754,510563,2016
US,NJ,passaic,ICU,1000HAB,0.189986,510563,2019
US,NJ,salem,ACUTE,1000HAB,3.480933,63776,2018
US,NJ,salem,ICU,1000HAB,0.297918,63776,2019
US,NJ,somerset,ACUTE,1000HAB,1.083056,333316,2018
US,NJ,somerset,ICU,1000HAB,0.084004,333316,2019
US,NJ,somerset,OTHER,1000HAB,0.303016,333316,2018
US,NJ,somerset,PSYCHIATRIC,1000HAB,0.891046,333316,2018
US,NJ,sussex,ACUTE,1000HAB,1.302501,143570,2019
US,NJ,sussex,ICU,1000HAB,0.069652,143570,2019
US,NJ,union,ACUTE,1000HAB,2.210579,557320,2018
US,NJ,union,ICU,1000HAB,0.143544,557320,2019
US,NJ,union,OTHER,1000HAB,0.213522,557320,2018
US,NJ,union,PSYCHIATRIC,1000HAB,0.305031,557320,2018
US,NJ,warren,ACUTE,1000HAB,2.885477,107088,2018
US,NJ,warren,ICU,1000HAB,0.186762,107088,2019
US,NM,bernalillo,ACUTE,1000HAB,2.086374,674855,2018
US,NM,bernalillo,ICU,1000HAB,0.204488,674855,2019
US,NM,bernalillo,OTHER,1000HAB,0.748309,674855,2018
US,NM,bernalillo,PSYCHIATRIC,1000HAB,0.158553,674855,2018
US,NM,catron,ICU,1000HAB,0,3547,2019
US,NM,chaves,ACUTE,1000HAB,2.872246,65454,2018
US,NM,chaves,ICU,1000HAB,0.36667,65454,2019
US,NM,chaves,OTHER,1000HAB,0.626394,65454,2018
US,NM,cibola,ACUTE,1000HAB,0.924249,27049,2018
US,NM,cibola,ICU,1000HAB,0.924249,27049,2018
US,NM,colfax,ICU,1000HAB,1.996486,12522,2018
US,NM,curry,ACUTE,1000HAB,2.108068,50283,2018
US,NM,curry,ICU,1000HAB,0.159099,50283,2019
US,NM,de baca,ICU,1000HAB,0,2016,2019
US,NM,dona ana,ACUTE,1000HAB,1.716164,213849,2018
US,NM,dona ana,ICU,1000HAB,0.238486,213849,2019
US,NM,dona ana,OTHER,1000HAB,0.280572,213849,2018
US,NM,dona ana,PSYCHIATRIC,1000HAB,0.823011,213849,2018
US,NM,eddy,ACUTE,1000HAB,2.834856,56793,2018
US,NM,eddy,ICU,1000HAB,0.211294,56793,2019
US,NM,grant,ACUTE,1000HAB,2.501586,28382,2018
US,NM,grant,ICU,1000HAB,0.211402,28382,2019
US,NM,guadalupe,ACUTE,1000HAB,2.259376,4426,2018
US,NM,guadalupe,ICU,1000HAB,0,4426,2019
US,NM,harding,ICU,1000HAB,0,546,2019
US,NM,hidalgo,ICU,1000HAB,0,4446,2019
US,NM,lea,ACUTE,1000HAB,3.035753,69505,2018
US,NM,lea,ICU,1000HAB,0.1151,69505,2019
US,NM,lincoln,ACUTE,1000HAB,1.282249,19497,2018
US,NM,lincoln,ICU,1000HAB,0.20516,19497,2019
US,NM,los alamos,ACUTE,1000HAB,2.606622,18031,2018
US,NM,los alamos,ICU,1000HAB,0.33276,18031,2019
US,NM,luna,ACUTE,1000HAB,1.028003,24319,2018
US,NM,luna,ICU,1000HAB,0.246721,24319,2019
US,NM,mckinley,ACUTE,1000HAB,2.745405,72849,2018
US,NM,mckinley,ICU,1000HAB,0.384357,72849,2018
US,NM,mora,ICU,1000HAB,0,4605,2019
US,NM,otero,ACUTE,1000HAB,1.520037,65130,2018
US,NM,otero,ICU,1000HAB,0.199601,65130,2018
US,NM,quay,ACUTE,1000HAB,2.959631,8447,2018
US,NM,quay,ICU,1000HAB,0,8447,2019
US,NM,rio arriba,ACUTE,1000HAB,2.027626,39455,2018
US,NM,rio arriba,ICU,1000HAB,0.202763,39455,2019
US,NM,roosevelt,ACUTE,1000HAB,1.553358,19313,2018
US,NM,roosevelt,ICU,1000HAB,0,19313,2019
US,NM,san juan,ACUTE,1000HAB,1.513013,128221,2018
US,NM,san juan,ICU,1000HAB,0.428947,128221,2018
US,NM,san juan,OTHER,1000HAB,0.140383,128221,2018
US,NM,san miguel,ACUTE,1000HAB,1.91469,28203,2018
US,NM,san miguel,ICU,1000HAB,0.283658,28203,2019
US,NM,san miguel,PSYCHIATRIC,1000HAB,4.290324,28203,2018
US,NM,sandoval,ACUTE,1000HAB,1.952239,138815,2018
US,NM,sandoval,ICU,1000HAB,0,138815,2019
US,NM,santa fe,ACUTE,1000HAB,1.484605,147514,2018
US,NM,santa fe,ICU,1000HAB,0.264382,147514,2018
US,NM,sierra,ICU,1000HAB,2.221432,11254,2018
US,NM,socorro,ACUTE,1000HAB,1.403673,17098,2018
US,NM,socorro,ICU,1000HAB,0,17098,2019
US,NM,taos,ACUTE,1000HAB,0.883904,32809,2018
US,NM,taos,ICU,1000HAB,0.182877,32809,2019
US,NM,torrance,ICU,1000HAB,0,15534,2019
US,NM,union,ACUTE,1000HAB,5.929791,4216,2018
US,NM,union,ICU,1000HAB,0,4216,2019
US,NM,valencia,ICU,1000HAB,0,75845,2019
US,NV,carson city,ACUTE,1000HAB,3.688744,54219,2018
US,NV,carson city,ICU,1000HAB,0.442649,54219,2019
US,NV,carson city,OTHER,1000HAB,0.534868,54219,2018
US,NV,churchill,ACUTE,1000HAB,1.66514,24022,2018
US,NV,churchill,ICU,1000HAB,0,24022,2019
US,NV,clark,ACUTE,1000HAB,1.800291,2112436,2018
US,NV,clark,ICU,1000HAB,0.253262,2112436,2019
US,NV,clark,OTHER,1000HAB,0.52546,2112436,2018
US,NV,clark,PSYCHIATRIC,1000HAB,0.284506,2112436,2018
US,NV,douglas,ACUTE,1000HAB,0.482869,47632,2018
US,NV,douglas,ICU,1000HAB,0,47632,2019
US,NV,elko,ACUTE,1000HAB,0.954617,52377,2018
US,NV,elko,ICU,1000HAB,0.133646,52377,2019
US,NV,esmeralda,ICU,1000HAB,0,1102,2019
US,NV,eureka,ICU,1000HAB,0,1728,2019
US,NV,humboldt,ACUTE,1000HAB,3.043071,17088,2018
US,NV,humboldt,ICU,1000HAB,0.175562,17088,2019
US,NV,lander,ACUTE,1000HAB,1.189061,5887,2018
US,NV,lander,ICU,1000HAB,0,5887,2019
US,NV,lincoln,ACUTE,1000HAB,3.843936,5203,2018
US,NV,lincoln,ICU,1000HAB,0,5203,2019
US,NV,lyon,ACUTE,1000HAB,1.20452,52303,2018
US,NV,lyon,ICU,1000HAB,0,52303,2019
US,NV,mineral,ICU,1000HAB,2.4603,4471,2018
US,NV,nye,ACUTE,1000HAB,1.593681,43296,2015
US,NV,nye,ICU,1000HAB,0,43296,2019
US,NV,pershing,ACUTE,1000HAB,5.704849,6661,2018
US,NV,pershing,ICU,1000HAB,0,6661,2019
US,NV,storey,ICU,1000HAB,0,3891,2019
US,NV,washoe,ACUTE,1000HAB,2.551896,445551,2018
US,NV,washoe,ICU,1000HAB,0.7429,445551,2019
US,NV,washoe,OTHER,1000HAB,0.552125,445551,2018
US,NV,washoe,PSYCHIATRIC,1000HAB,0.689034,445551,2018
US,NV,white pine,ICU,1000HAB,1.217285,9858,2018
US,NY,albany,ACUTE,1000HAB,4.345713,308580,2018
US,NY,albany,ICU,1000HAB,0.388878,308580,2019
US,NY,albany,OTHER,1000HAB,0.129626,308580,2018
US,NY,allegany,ACUTE,1000HAB,1.476793,47400,2018
US,NY,allegany,ICU,1000HAB,0.126582,47400,2019
US,NY,bronx,ACUTE,1000HAB,2.470728,1455846,2018
US,NY,bronx,ICU,1000HAB,0.185459,1455846,2019
US,NY,bronx,OTHER,1000HAB,0.154549,1455846,2018
US,NY,broome,ACUTE,1000HAB,3.783321,196124,2018
US,NY,broome,ICU,1000HAB,0.239644,196124,2019
US,NY,cattaraugus,ACUTE,1000HAB,2.379277,78175,2018
US,NY,cattaraugus,ICU,1000HAB,0,78175,2019
US,NY,cattaraugus,PSYCHIATRIC,1000HAB,0.793092,78175,2018
US,NY,cayuga,ACUTE,1000HAB,1.264061,78319,2018
US,NY,cayuga,ICU,1000HAB,0.178756,78319,2019
US,NY,chautauqua,ACUTE,1000HAB,2.743683,130846,2018
US,NY,chautauqua,ICU,1000HAB,0.198707,130846,2019
US,NY,chautauqua,PSYCHIATRIC,1000HAB,0.305703,130846,2018
US,NY,chemung,ACUTE,1000HAB,4.500305,86883,2018
US,NY,chemung,ICU,1000HAB,0.230195,86883,2019
US,NY,chenango,ACUTE,1000HAB,1.189426,48763,2018
US,NY,chenango,ICU,1000HAB,0.143551,48763,2019
US,NY,clinton,ACUTE,1000HAB,3.69349,81224,2018
US,NY,clinton,ICU,1000HAB,0.258544,81224,2019
US,NY,columbia,ACUTE,1000HAB,3.122916,61481,2018
US,NY,columbia,ICU,1000HAB,0.146387,61481,2019
US,NY,cortland,ACUTE,1000HAB,3.351678,48334,2018
US,NY,cortland,ICU,1000HAB,0.248272,48334,2019
US,NY,delaware,ACUTE,1000HAB,0.087051,45950,2018
US,NY,delaware,ICU,1000HAB,1.371055,45950,2018
US,NY,dutchess,ACUTE,1000HAB,2.286217,295685,2018
US,NY,dutchess,ICU,1000HAB,0.172481,295685,2019
US,NY,erie,ACUTE,1000HAB,2.705642,923995,2018
US,NY,erie,ICU,1000HAB,0.283551,923995,2019
US,NY,erie,OTHER,1000HAB,0.216451,923995,2018
US,NY,erie,PSYCHIATRIC,1000HAB,0.095239,923995,2018
US,NY,essex,ICU,1000HAB,1.046217,38233,2018
US,NY,franklin,ACUTE,1000HAB,3.388569,51054,2018
US,NY,franklin,ICU,1000HAB,0.254632,51054,2019
US,NY,fulton,ACUTE,1000HAB,1.371513,53955,2018
US,NY,fulton,ICU,1000HAB,0.148272,53955,2019
US,NY,genesee,ACUTE,1000HAB,2.237901,58537,2018
US,NY,genesee,ICU,1000HAB,0.170832,58537,2019
US,NY,greene,ICU,1000HAB,0,47791,2019
US,NY,hamilton,ICU,1000HAB,0,4646,2019
US,NY,herkimer,ICU,1000HAB,0.397185,62943,2018
US,NY,jefferson,ACUTE,1000HAB,2.522155,116567,2018
US,NY,jefferson,ICU,1000HAB,0.428938,116567,2018
US,NY,kings,ACUTE,1000HAB,2.339931,2635121,2018
US,NY,kings,ICU,1000HAB,0.120678,2635121,2019
US,NY,lewis,ICU,1000HAB,1.154777,26845,2018
US,NY,livingston,ACUTE,1000HAB,1.040809,64373,2018
US,NY,livingston,ICU,1000HAB,0,64373,2019
US,NY,madison,ACUTE,1000HAB,1.407469,71760,2018
US,NY,madison,ICU,1000HAB,0.348384,71760,2018
US,NY,monroe,ACUTE,1000HAB,2.57787,748680,2018
US,NY,monroe,ICU,1000HAB,0.255116,748680,2019
US,NY,monroe,OTHER,1000HAB,0.052092,748680,2018
US,NY,monroe,PSYCHIATRIC,1000HAB,0.053427,748680,2018
US,NY,montgomery,ACUTE,1000HAB,2.626263,49500,2018
US,NY,montgomery,ICU,1000HAB,0.161616,49500,2019
US,NY,nassau,ACUTE,1000HAB,3.186192,1363069,2018
US,NY,nassau,ICU,1000HAB,0.338207,1363069,2019
US,NY,new york,ACUTE,1000HAB,5.74166,1653877,2018
US,NY,new york,ICU,1000HAB,0.460131,1653877,2019
US,NY,new york,OTHER,1000HAB,0.845891,1653877,2018
US,NY,new york,PSYCHIATRIC,1000HAB,0.094928,1653877,2018
US,NY,niagara,ACUTE,1000HAB,2.929352,212675,2018
US,NY,niagara,ICU,1000HAB,0.150464,212675,2019
US,NY,oneida,ACUTE,1000HAB,3.017338,232324,2018
US,NY,oneida,ICU,1000HAB,0.219521,232324,2019
US,NY,oneida,OTHER,1000HAB,0.103304,232324,2018
US,NY,onondaga,ACUTE,1000HAB,3.489648,467669,2018
US,NY,onondaga,ICU,1000HAB,0.325016,467669,2019
US,NY,onondaga,OTHER,1000HAB,0.085531,467669,2018
US,NY,ontario,ACUTE,1000HAB,3.644135,109491,2018
US,NY,ontario,ICU,1000HAB,0.246596,109491,2019
US,NY,orange,ACUTE,1000HAB,2.385145,378174,2018
US,NY,orange,ICU,1000HAB,0.200966,378174,2019
US,NY,orleans,ICU,1000HAB,0.937861,41584,2018
US,NY,oswego,ACUTE,1000HAB,1.051463,119833,2018
US,NY,oswego,ICU,1000HAB,0.06676,119833,2019
US,NY,oswego,PSYCHIATRIC,1000HAB,0.267038,119833,2018
US,NY,otsego,ACUTE,1000HAB,3.950617,60750,2018
US,NY,otsego,ICU,1000HAB,0.230453,60750,2019
US,NY,putnam,ACUTE,1000HAB,1.648838,99464,2018
US,NY,putnam,ICU,1000HAB,0.100539,99464,2019
US,NY,queens,ACUTE,1000HAB,1.596218,2339280,2018
US,NY,queens,ICU,1000HAB,0.055145,2339280,2019
US,NY,rensselaer,ACUTE,1000HAB,2.553191,159800,2018
US,NY,rensselaer,ICU,1000HAB,0.075094,159800,2019
US,NY,rensselaer,OTHER,1000HAB,0.093867,159800,2018
US,NY,richmond,ACUTE,1000HAB,2.441443,475948,2018
US,NY,richmond,ICU,1000HAB,0.239522,475948,2019
US,NY,richmond,PSYCHIATRIC,1000HAB,0.052527,475948,2018
US,NY,rockland,ACUTE,1000HAB,2.033677,325027,2018
US,NY,rockland,ICU,1000HAB,0.11999,325027,2019
US,NY,rockland,OTHER,1000HAB,1.562947,325027,2018
US,NY,saratoga,ACUTE,1000HAB,0.754527,226632,2018
US,NY,saratoga,ICU,1000HAB,0.083836,226632,2019
US,NY,saratoga,PSYCHIATRIC,1000HAB,0.388295,226632,2018
US,NY,schenectady,ACUTE,1000HAB,2.370538,155239,2018
US,NY,schenectady,ICU,1000HAB,0.2319,155239,2019
US,NY,schenectady,OTHER,1000HAB,1.095086,155239,2018
US,NY,schoharie,ACUTE,1000HAB,1.265382,31611,2018
US,NY,schoharie,ICU,1000HAB,0,31611,2019
US,NY,schuyler,ICU,1000HAB,1.3803,18112,2018
US,NY,seneca,ICU,1000HAB,0,34843,2019
US,NY,st. lawrence,ACUTE,1000HAB,2.472545,110817,2018
US,NY,st. lawrence,ICU,1000HAB,0.406075,110817,2018
US,NY,steuben,ACUTE,1000HAB,2.193994,97539,2018
US,NY,steuben,ICU,1000HAB,0.082018,97539,2019
US,NY,suffolk,ACUTE,1000HAB,2.154788,1497595,2018
US,NY,suffolk,ICU,1000HAB,0.187634,1497595,2019
US,NY,suffolk,PSYCHIATRIC,1000HAB,0.237714,1497595,2018
US,NY,sullivan,ACUTE,1000HAB,2.032118,75783,2018
US,NY,sullivan,ICU,1000HAB,0.197934,75783,2018
US,NY,tioga,ICU,1000HAB,0,49322,2019
US,NY,tompkins,ACUTE,1000HAB,2.03036,104415,2018
US,NY,tompkins,ICU,1000HAB,0.153235,104415,2019
US,NY,ulster,ACUTE,1000HAB,1.665473,180129,2018
US,NY,ulster,ICU,1000HAB,0.138789,180129,2019
US,NY,warren,ACUTE,1000HAB,6.336842,64701,2018
US,NY,warren,ICU,1000HAB,0.370937,64701,2019
US,NY,washington,ICU,1000HAB,0,62183,2019
US,NY,wayne,ACUTE,1000HAB,1.312307,91442,2018
US,NY,wayne,ICU,1000HAB,0.087487,91442,2019
US,NY,westchester,ACUTE,1000HAB,2.329489,975321,2018
US,NY,westchester,ICU,1000HAB,0.183529,975321,2019
US,NY,westchester,OTHER,1000HAB,0.241972,975321,2018
US,NY,westchester,PSYCHIATRIC,1000HAB,0.745396,975321,2018
US,NY,wyoming,ACUTE,1000HAB,1.516411,40886,2018
US,NY,wyoming,ICU,1000HAB,0.122291,40886,2019
US,NY,yates,ICU,1000HAB,0.996691,25083,2018
US,OH,adams,ICU,1000HAB,0.895223,27926,2018
US,OH,allen,ACUTE,1000HAB,7.229471,104157,2018
US,OH,allen,ICU,1000HAB,0.595255,104157,2019
US,OH,allen,OTHER,1000HAB,0.364834,104157,2018
US,OH,ashland,ACUTE,1000HAB,2.307736,53299,2018
US,OH,ashland,ICU,1000HAB,0.112572,53299,2019
US,OH,ashtabula,ACUTE,1000HAB,2.524792,98622,2018
US,OH,ashtabula,ICU,1000HAB,0.506986,98622,2018
US,OH,ashtabula,PSYCHIATRIC,1000HAB,1.318164,98622,2018
US,OH,athens,ACUTE,1000HAB,2.013331,65563,2018
US,OH,athens,ICU,1000HAB,0.381313,65563,2012
US,OH,athens,PSYCHIATRIC,1000HAB,1.34222,65563,2018
US,OH,auglaize,ACUTE,1000HAB,3.058238,45778,2018
US,OH,auglaize,ICU,1000HAB,0.131067,45778,2019
US,OH,belmont,ACUTE,1000HAB,3.774187,68889,2018
US,OH,belmont,ICU,1000HAB,0.362903,68889,2018
US,OH,belmont,OTHER,1000HAB,0.217742,68889,2018
US,OH,brown,ACUTE,1000HAB,21.027877,43799,2012
US,OH,brown,ICU,1000HAB,0,43799,2019
US,OH,butler,ACUTE,1000HAB,2.036188,375702,2018
US,OH,butler,ICU,1000HAB,0.196965,375702,2019
US,OH,butler,OTHER,1000HAB,0.111791,375702,2018
US,OH,butler,PSYCHIATRIC,1000HAB,0.191641,375702,2018
US,OH,carroll,ICU,1000HAB,0,27825,2019
US,OH,champaign,ICU,1000HAB,0.205102,39005,2018
US,OH,clark,ACUTE,1000HAB,3.224616,135520,2016
US,OH,clark,ICU,1000HAB,0.280401,135520,2019
US,OH,clark,OTHER,1000HAB,0.177096,135520,2018
US,OH,clark,PSYCHIATRIC,1000HAB,0.118064,135520,2018
US,OH,clermont,ACUTE,1000HAB,0.732072,202166,2018
US,OH,clermont,ICU,1000HAB,0.079143,202166,2019
US,OH,clinton,ACUTE,1000HAB,3.940863,41869,2018
US,OH,clinton,ICU,1000HAB,0.143304,41869,2019
US,OH,columbiana,ACUTE,1000HAB,3.356154,104584,2018
US,OH,columbiana,ICU,1000HAB,0.191234,104584,2019
US,OH,coshocton,ACUTE,1000HAB,1.529971,36602,2018
US,OH,coshocton,ICU,1000HAB,0.191246,36602,2019
US,OH,crawford,ICU,1000HAB,1.775947,42231,2018
US,OH,cuyahoga,ACUTE,1000HAB,5.845391,1257401,2017
US,OH,cuyahoga,ICU,1000HAB,0.540798,1257401,2019
US,OH,cuyahoga,OTHER,1000HAB,0.752346,1257401,2018
US,OH,cuyahoga,PSYCHIATRIC,1000HAB,0.057261,1257401,2018
US,OH,darke,ACUTE,1000HAB,2.00312,51919,2018
US,OH,darke,ICU,1000HAB,0.115565,51919,2019
US,OH,defiance,ACUTE,1000HAB,0.60035,38311,2018
US,OH,defiance,ICU,1000HAB,2.114275,38311,2018
US,OH,delaware,ACUTE,1000HAB,0.787467,193024,2018
US,OH,delaware,ICU,1000HAB,0.031084,193024,2019
US,OH,delaware,OTHER,1000HAB,0.310842,193024,2018
US,OH,erie,ACUTE,1000HAB,5.625655,75369,2018
US,OH,erie,ICU,1000HAB,0.238825,75369,2019
US,OH,fairfield,ACUTE,1000HAB,1.68288,151526,2018
US,OH,fairfield,ICU,1000HAB,0.131991,151526,2019
US,OH,fayette,ICU,1000HAB,0.872326,28659,2018
US,OH,franklin,ACUTE,1000HAB,4.03827,1253507,2018
US,OH,franklin,ICU,1000HAB,0.358195,1253507,2019
US,OH,franklin,OTHER,1000HAB,0.721177,1253507,2018
US,OH,franklin,PSYCHIATRIC,1000HAB,0.327082,1253507,2018
US,OH,fulton,ICU,1000HAB,2.766219,42296,2018
US,OH,gallia,ACUTE,1000HAB,9.502367,30203,2018
US,OH,gallia,ICU,1000HAB,0.46353,30203,2019
US,OH,geauga,ACUTE,1000HAB,2.396294,93895,2018
US,OH,geauga,ICU,1000HAB,0.127802,93895,2019
US,OH,geauga,OTHER,1000HAB,0.596411,93895,2018
US,OH,greene,ACUTE,1000HAB,1.067799,164825,2018
US,OH,greene,ICU,1000HAB,0.121341,164825,2019
US,OH,guernsey,ACUTE,1000HAB,4.79525,39414,2018
US,OH,guernsey,ICU,1000HAB,0.279089,39414,2019
US,OH,guernsey,PSYCHIATRIC,1000HAB,1.674532,39414,2018
US,OH,hamilton,ACUTE,1000HAB,4.771838,808703,2016
US,OH,hamilton,ICU,1000HAB,0.367255,808703,2019
US,OH,hamilton,OTHER,1000HAB,1.585254,808703,2018
US,OH,hamilton,PSYCHIATRIC,1000HAB,0.180536,808703,2018
US,OH,hancock,ACUTE,1000HAB,2.330879,75508,2018
US,OH,hancock,ICU,1000HAB,0.450283,75508,2019
US,OH,hardin,ICU,1000HAB,0.791741,31576,2018
US,OH,harrison,ICU,1000HAB,1.623693,15397,2018
US,OH,henry,ICU,1000HAB,1.128791,27463,2018
US,OH,highland,ICU,1000HAB,1.626734,43031,2018
US,OH,hocking,ICU,1000HAB,1.050899,28547,2018
US,OH,holmes,ACUTE,1000HAB,1.575055,43808,2018
US,OH,holmes,ICU,1000HAB,0.091308,43808,2019
US,OH,huron,ACUTE,1000HAB,1.948818,58497,2018
US,OH,huron,ICU,1000HAB,0.427372,58497,2018
US,OH,jackson,ICU,1000HAB,0.735655,32624,2018
US,OH,jefferson,ACUTE,1000HAB,7.424015,67349,2018
US,OH,jefferson,ICU,1000HAB,0.296961,67349,2019
US,OH,jefferson,OTHER,1000HAB,0.890882,67349,2017
US,OH,knox,ACUTE,1000HAB,1.821314,60945,2018
US,OH,knox,ICU,1000HAB,0.196899,60945,2019
US,OH,lake,ACUTE,1000HAB,1.750101,229701,2018
US,OH,lake,ICU,1000HAB,0.117544,229701,2019
US,OH,lake,PSYCHIATRIC,1000HAB,0.692204,229701,2018
US,OH,lawrence,ACUTE,1000HAB,0.131025,61057,2018
US,OH,lawrence,ICU,1000HAB,0,61057,2019
US,OH,licking,ACUTE,1000HAB,1.247964,170678,2018
US,OH,licking,ICU,1000HAB,0.222641,170678,2019
US,OH,licking,OTHER,1000HAB,0.205065,170678,2018
US,OH,licking,PSYCHIATRIC,1000HAB,0.082026,170678,2018
US,OH,logan,ACUTE,1000HAB,2.537343,45323,2018
US,OH,logan,ICU,1000HAB,0.132383,45323,2019
US,OH,lorain,ACUTE,1000HAB,2.373897,305405,2018
US,OH,lorain,ICU,1000HAB,0.245576,305405,2019
US,OH,lorain,OTHER,1000HAB,0.294691,305405,2018
US,OH,lucas,ACUTE,1000HAB,7.34188,433404,2018
US,OH,lucas,ICU,1000HAB,0.579136,433404,2019
US,OH,lucas,OTHER,1000HAB,0.293029,433404,2018
